<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
EURUSD,20040422,00:00:00,1.1833,1.1779,1.1913,1.1906
EURUSD,20040423,00:00:00,1.1908,1.1796,1.1941,1.1835
EURUSD,20040426,00:00:00,1.1801,1.1759,1.1882,1.1857
EURUSD,20040427,00:00:00,1.1856,1.1831,1.1944,1.1924
EURUSD,20040428,00:00:00,1.1924,1.1820,1.1951,1.1846
EURUSD,20040429,00:00:00,1.1843,1.1803,1.1981,1.1961
EURUSD,20040430,00:00:00,1.1961,1.1918,1.2009,1.1979
EURUSD,20040503,00:00:00,1.1991,1.1919,1.1998,1.1938
EURUSD,20040504,00:00:00,1.1939,1.1925,1.2115,1.2105
EURUSD,20040505,00:00:00,1.2105,1.2095,1.2177,1.2156
EURUSD,20040506,00:00:00,1.2158,1.2062,1.2171,1.2068
EURUSD,20040507,00:00:00,1.2068,1.1875,1.2135,1.1885
EURUSD,20040510,00:00:00,1.1878,1.1810,1.1891,1.1826
EURUSD,20040511,00:00:00,1.1828,1.1789,1.1888,1.1863
EURUSD,20040512,00:00:00,1.1863,1.1833,1.1938,1.1903
EURUSD,20040513,00:00:00,1.1903,1.1772,1.1926,1.1803
EURUSD,20040514,00:00:00,1.1803,1.1779,1.1897,1.1879
EURUSD,20040517,00:00:00,1.1888,1.1876,1.2059,1.2017
EURUSD,20040518,00:00:00,1.2017,1.1929,1.2037,1.1951
EURUSD,20040519,00:00:00,1.1950,1.1935,1.2040,1.2016
EURUSD,20040520,00:00:00,1.2016,1.1894,1.2016,1.1960
EURUSD,20040521,00:00:00,1.1959,1.1952,1.2068,1.1991
EURUSD,20040524,00:00:00,1.1987,1.1932,1.2020,1.2002
EURUSD,20040525,00:00:00,1.2002,1.1983,1.2123,1.2100
EURUSD,20040526,00:00:00,1.2100,1.2077,1.2141,1.2112
EURUSD,20040527,00:00:00,1.2111,1.2086,1.2285,1.2267
EURUSD,20040528,00:00:00,1.2267,1.2199,1.2293,1.2212
EURUSD,20040531,00:00:00,1.2237,1.2177,1.2240,1.2190
EURUSD,20040601,00:00:00,1.2190,1.2155,1.2264,1.2240
EURUSD,20040602,00:00:00,1.2239,1.2204,1.2303,1.2207
EURUSD,20040603,00:00:00,1.2206,1.2168,1.2248,1.2215
EURUSD,20040604,00:00:00,1.2218,1.2139,1.2296,1.2288
EURUSD,20040607,00:00:00,1.2298,1.2291,1.2335,1.2318
EURUSD,20040608,00:00:00,1.2316,1.2244,1.2349,1.2256
EURUSD,20040609,00:00:00,1.2256,1.2026,1.2272,1.2026
EURUSD,20040610,00:00:00,1.2025,1.2023,1.2114,1.2112
EURUSD,20040611,00:00:00,1.2112,1.1964,1.2112,1.2016
EURUSD,20040614,00:00:00,1.1971,1.1953,1.2085,1.2054
EURUSD,20040615,00:00:00,1.2054,1.2028,1.2166,1.2158
EURUSD,20040616,00:00:00,1.2159,1.1979,1.2166,1.2005
EURUSD,20040617,00:00:00,1.2005,1.1991,1.2075,1.2042
EURUSD,20040618,00:00:00,1.2043,1.1973,1.2143,1.2138
EURUSD,20040621,00:00:00,1.2142,1.2075,1.2142,1.2110
EURUSD,20040622,00:00:00,1.2110,1.2065,1.2128,1.2114
EURUSD,20040623,00:00:00,1.2114,1.2063,1.2190,1.2090
EURUSD,20040624,00:00:00,1.2090,1.2039,1.2185,1.2178
EURUSD,20040625,00:00:00,1.2178,1.2106,1.2187,1.2154
EURUSD,20040628,00:00:00,1.2175,1.2121,1.2226,1.2183
EURUSD,20040629,00:00:00,1.2184,1.2066,1.2189,1.2080
EURUSD,20040630,00:00:00,1.2078,1.2064,1.2201,1.2183
EURUSD,20040701,00:00:00,1.2183,1.2134,1.2206,1.2155
EURUSD,20040702,00:00:00,1.2153,1.2144,1.2324,1.2318
EURUSD,20040705,00:00:00,1.2326,1.2270,1.2333,1.2283
EURUSD,20040706,00:00:00,1.2283,1.2262,1.2326,1.2287
EURUSD,20040707,00:00:00,1.2287,1.2273,1.2385,1.2364
EURUSD,20040708,00:00:00,1.2365,1.2339,1.2402,1.2389
EURUSD,20040709,00:00:00,1.2388,1.2368,1.2419,1.2408
EURUSD,20040712,00:00:00,1.2407,1.2381,1.2433,1.2407
EURUSD,20040713,00:00:00,1.2408,1.2301,1.2409,1.2334
EURUSD,20040714,00:00:00,1.2333,1.2317,1.2417,1.2382
EURUSD,20040715,00:00:00,1.2381,1.2327,1.2387,1.2355
EURUSD,20040716,00:00:00,1.2354,1.2328,1.2456,1.2446
EURUSD,20040719,00:00:00,1.2444,1.2398,1.2458,1.2440
EURUSD,20040720,00:00:00,1.2440,1.2303,1.2451,1.2327
EURUSD,20040721,00:00:00,1.2327,1.2211,1.2347,1.2273
EURUSD,20040722,00:00:00,1.2274,1.2232,1.2290,1.2251
EURUSD,20040723,00:00:00,1.2251,1.2088,1.2263,1.2100
EURUSD,20040726,00:00:00,1.2101,1.2088,1.2168,1.2144
EURUSD,20040727,00:00:00,1.2145,1.2035,1.2185,1.2055
EURUSD,20040728,00:00:00,1.2056,1.1999,1.2076,1.2051
EURUSD,20040729,00:00:00,1.2051,1.1992,1.2093,1.2038
EURUSD,20040730,00:00:00,1.2040,1.2001,1.2115,1.2022
EURUSD,20040802,00:00:00,1.2065,1.2019,1.2090,1.2021
EURUSD,20040803,00:00:00,1.2020,1.1993,1.2073,1.2048
EURUSD,20040804,00:00:00,1.2048,1.1969,1.2065,1.2049
EURUSD,20040805,00:00:00,1.2048,1.2020,1.2070,1.2053
EURUSD,20040806,00:00:00,1.2053,1.2042,1.2286,1.2285
EURUSD,20040809,00:00:00,1.2280,1.2244,1.2286,1.2265
EURUSD,20040810,00:00:00,1.2265,1.2222,1.2315,1.2227
EURUSD,20040811,00:00:00,1.2228,1.2195,1.2246,1.2222
EURUSD,20040812,00:00:00,1.2222,1.2215,1.2296,1.2248
EURUSD,20040813,00:00:00,1.2248,1.2176,1.2371,1.2368
EURUSD,20040816,00:00:00,1.2375,1.2315,1.2378,1.2352
EURUSD,20040817,00:00:00,1.2353,1.2308,1.2386,1.2347
EURUSD,20040818,00:00:00,1.2348,1.2285,1.2362,1.2333
EURUSD,20040819,00:00:00,1.2333,1.2332,1.2375,1.2364
EURUSD,20040820,00:00:00,1.2365,1.2277,1.2377,1.2310
EURUSD,20040823,00:00:00,1.2312,1.2131,1.2315,1.2138
EURUSD,20040824,00:00:00,1.2139,1.2061,1.2164,1.2080
EURUSD,20040825,00:00:00,1.2078,1.2052,1.2112,1.2083
EURUSD,20040826,00:00:00,1.2081,1.2042,1.2117,1.2102
EURUSD,20040827,00:00:00,1.2101,1.2005,1.2132,1.2010
EURUSD,20040830,00:00:00,1.2009,1.1986,1.2066,1.2049
EURUSD,20040831,00:00:00,1.2049,1.2042,1.2191,1.2179
EURUSD,20040901,00:00:00,1.2178,1.2145,1.2217,1.2190
EURUSD,20040902,00:00:00,1.2191,1.2141,1.2196,1.2166
EURUSD,20040903,00:00:00,1.2166,1.2041,1.2191,1.2061
EURUSD,20040906,00:00:00,1.2061,1.2047,1.2078,1.2062
EURUSD,20040907,00:00:00,1.2062,1.2054,1.2108,1.2102
EURUSD,20040908,00:00:00,1.2102,1.2025,1.2187,1.2179
EURUSD,20040909,00:00:00,1.2173,1.2157,1.2234,1.2229
EURUSD,20040910,00:00:00,1.2231,1.2198,1.2306,1.2264
EURUSD,20040913,00:00:00,1.2269,1.2221,1.2284,1.2257
EURUSD,20040914,00:00:00,1.2258,1.2225,1.2291,1.2245
EURUSD,20040915,00:00:00,1.2246,1.2134,1.2258,1.2149
EURUSD,20040916,00:00:00,1.2148,1.2120,1.2193,1.2181
EURUSD,20040917,00:00:00,1.2183,1.2157,1.2220,1.2179
EURUSD,20040920,00:00:00,1.2171,1.2123,1.2175,1.2168
EURUSD,20040921,00:00:00,1.2168,1.2164,1.2345,1.2326
EURUSD,20040922,00:00:00,1.2326,1.2226,1.2328,1.2261
EURUSD,20040923,00:00:00,1.2262,1.2252,1.2329,1.2266
EURUSD,20040924,00:00:00,1.2264,1.2237,1.2358,1.2262
EURUSD,20040927,00:00:00,1.2282,1.2247,1.2311,1.2298
EURUSD,20040928,00:00:00,1.2298,1.2279,1.2345,1.2324
EURUSD,20040929,00:00:00,1.2324,1.2286,1.2337,1.2328
EURUSD,20040930,00:00:00,1.2328,1.2313,1.2440,1.2426
EURUSD,20041001,00:00:00,1.2427,1.2382,1.2434,1.2410
EURUSD,20041004,00:00:00,1.2391,1.2257,1.2395,1.2285
EURUSD,20041005,00:00:00,1.2285,1.2263,1.2326,1.2307
EURUSD,20041006,00:00:00,1.2308,1.2247,1.2319,1.2281
EURUSD,20041007,00:00:00,1.2281,1.2272,1.2310,1.2284
EURUSD,20041008,00:00:00,1.2284,1.2283,1.2429,1.2405
EURUSD,20041011,00:00:00,1.2416,1.2370,1.2418,1.2383
EURUSD,20041012,00:00:00,1.2383,1.2287,1.2387,1.2322
EURUSD,20041013,00:00:00,1.2322,1.2226,1.2354,1.2336
EURUSD,20041014,00:00:00,1.2335,1.2320,1.2416,1.2379
EURUSD,20041015,00:00:00,1.2380,1.2378,1.2502,1.2472
EURUSD,20041018,00:00:00,1.2473,1.2459,1.2530,1.2487
EURUSD,20041019,00:00:00,1.2488,1.2452,1.2523,1.2514
EURUSD,20041020,00:00:00,1.2513,1.2496,1.2625,1.2579
EURUSD,20041021,00:00:00,1.2580,1.2572,1.2650,1.2608
EURUSD,20041022,00:00:00,1.2608,1.2598,1.2678,1.2670
EURUSD,20041025,00:00:00,1.2714,1.2708,1.2827,1.2801
EURUSD,20041026,00:00:00,1.2801,1.2726,1.2838,1.2745
EURUSD,20041027,00:00:00,1.2747,1.2694,1.2809,1.2699
EURUSD,20041028,00:00:00,1.2698,1.2631,1.2763,1.2740
EURUSD,20041029,00:00:00,1.2741,1.2704,1.2793,1.2793
EURUSD,20041101,00:00:00,1.2815,1.2717,1.2830,1.2752
EURUSD,20041102,00:00:00,1.2752,1.2665,1.2753,1.2740
EURUSD,20041103,00:00:00,1.2740,1.2656,1.2827,1.2822
EURUSD,20041104,00:00:00,1.2822,1.2789,1.2895,1.2869
EURUSD,20041105,00:00:00,1.2869,1.2764,1.2966,1.2964
EURUSD,20041108,00:00:00,1.2966,1.2905,1.2984,1.2908
EURUSD,20041109,00:00:00,1.2909,1.2882,1.2937,1.2897
EURUSD,20041110,00:00:00,1.2896,1.2850,1.3002,1.2885
EURUSD,20041111,00:00:00,1.2887,1.2858,1.2916,1.2904
EURUSD,20041112,00:00:00,1.2905,1.2875,1.2984,1.2973
EURUSD,20041115,00:00:00,1.2968,1.2915,1.2995,1.2944
EURUSD,20041116,00:00:00,1.2945,1.2918,1.2992,1.2956
EURUSD,20041117,00:00:00,1.2956,1.2953,1.3044,1.3034
EURUSD,20041118,00:00:00,1.3034,1.2940,1.3071,1.2944
EURUSD,20041119,00:00:00,1.2940,1.2938,1.3065,1.3025
EURUSD,20041122,00:00:00,1.3039,1.3012,1.3050,1.3040
EURUSD,20041123,00:00:00,1.3040,1.2976,1.3101,1.3083
EURUSD,20041124,00:00:00,1.3084,1.3080,1.3186,1.3183
EURUSD,20041125,00:00:00,1.3183,1.3161,1.3281,1.3270
EURUSD,20041126,00:00:00,1.3271,1.3183,1.3326,1.3292
EURUSD,20041129,00:00:00,1.3278,1.3227,1.3302,1.3267
EURUSD,20041130,00:00:00,1.3267,1.3230,1.3329,1.3286
EURUSD,20041201,00:00:00,1.3286,1.3276,1.3356,1.3337
EURUSD,20041202,00:00:00,1.3336,1.3236,1.3382,1.3265
EURUSD,20041203,00:00:00,1.3264,1.3254,1.3457,1.3456
EURUSD,20041206,00:00:00,1.3441,1.3389,1.3453,1.3400
EURUSD,20041207,00:00:00,1.3398,1.3389,1.3467,1.3423
EURUSD,20041208,00:00:00,1.3422,1.3194,1.3430,1.3351
EURUSD,20041209,00:00:00,1.3351,1.3251,1.3358,1.3306
EURUSD,20041210,00:00:00,1.3306,1.3139,1.3316,1.3223
EURUSD,20041213,00:00:00,1.3195,1.3195,1.3325,1.3312
EURUSD,20041214,00:00:00,1.3312,1.3259,1.3332,1.3288
EURUSD,20041215,00:00:00,1.3288,1.3260,1.3438,1.3397
EURUSD,20041216,00:00:00,1.3398,1.3204,1.3427,1.3251
EURUSD,20041217,00:00:00,1.3252,1.3226,1.3313,1.3286
EURUSD,20041220,00:00:00,1.3331,1.3296,1.3406,1.3393
EURUSD,20041221,00:00:00,1.3393,1.3351,1.3406,1.3361
EURUSD,20041222,00:00:00,1.3362,1.3341,1.3401,1.3387
EURUSD,20041223,00:00:00,1.3387,1.3380,1.3514,1.3502
EURUSD,20041224,00:00:00,1.3502,1.3484,1.3545,1.3529
EURUSD,20041227,00:00:00,1.3525,1.3513,1.3637,1.3616
EURUSD,20041228,00:00:00,1.3617,1.3589,1.3641,1.3611
EURUSD,20041229,00:00:00,1.3610,1.3556,1.3644,1.3609
EURUSD,20041230,00:00:00,1.3608,1.3575,1.3663,1.3629
EURUSD,20041231,00:00:00,1.3629,1.3513,1.3659,1.3565
EURUSD,20050103,00:00:00,1.3559,1.3385,1.3578,1.3464
EURUSD,20050104,00:00:00,1.3463,1.3249,1.3492,1.3269
EURUSD,20050105,00:00:00,1.3270,1.3213,1.3300,1.3269
EURUSD,20050106,00:00:00,1.3271,1.3155,1.3279,1.3180
EURUSD,20050107,00:00:00,1.3176,1.3024,1.3247,1.3045
EURUSD,20050110,00:00:00,1.3054,1.3052,1.3120,1.3099
EURUSD,20050111,00:00:00,1.3102,1.3099,1.3167,1.3117
EURUSD,20050112,00:00:00,1.3115,1.3082,1.3289,1.3248
EURUSD,20050113,00:00:00,1.3249,1.3192,1.3263,1.3211
EURUSD,20050114,00:00:00,1.3213,1.3056,1.3213,1.3101
EURUSD,20050117,00:00:00,1.3106,1.3040,1.3125,1.3045
EURUSD,20050118,00:00:00,1.3042,1.2994,1.3070,1.3015
EURUSD,20050119,00:00:00,1.3016,1.2962,1.3116,1.3005
EURUSD,20050120,00:00:00,1.3005,1.2922,1.3021,1.2954
EURUSD,20050121,00:00:00,1.2955,1.2931,1.3064,1.3046
EURUSD,20050124,00:00:00,1.3041,1.3027,1.3096,1.3043
EURUSD,20050125,00:00:00,1.3043,1.2945,1.3073,1.2971
EURUSD,20050126,00:00:00,1.2972,1.2965,1.3105,1.3070
EURUSD,20050127,00:00:00,1.3070,1.3008,1.3121,1.3039
EURUSD,20050128,00:00:00,1.3039,1.2985,1.3077,1.3044
EURUSD,20050131,00:00:00,1.3010,1.2974,1.3055,1.3042
EURUSD,20050201,00:00:00,1.3043,1.2999,1.3063,1.3041
EURUSD,20050202,00:00:00,1.3041,1.3008,1.3091,1.3031
EURUSD,20050203,00:00:00,1.3029,1.2941,1.3035,1.2974
EURUSD,20050204,00:00:00,1.2972,1.2867,1.3039,1.2871
EURUSD,20050207,00:00:00,1.2851,1.2730,1.2862,1.2750
EURUSD,20050208,00:00:00,1.2749,1.2730,1.2795,1.2760
EURUSD,20050209,00:00:00,1.2760,1.2739,1.2811,1.2809
EURUSD,20050210,00:00:00,1.2809,1.2739,1.2901,1.2871
EURUSD,20050211,00:00:00,1.2872,1.2844,1.2894,1.2865
EURUSD,20050214,00:00:00,1.2882,1.2876,1.2987,1.2969
EURUSD,20050215,00:00:00,1.2969,1.2953,1.3048,1.3016
EURUSD,20050216,00:00:00,1.3016,1.2958,1.3060,1.3024
EURUSD,20050217,00:00:00,1.3023,1.3013,1.3086,1.3072
EURUSD,20050218,00:00:00,1.3072,1.3015,1.3080,1.3066
EURUSD,20050221,00:00:00,1.3050,1.3030,1.3076,1.3058
EURUSD,20050222,00:00:00,1.3056,1.3053,1.3266,1.3253
EURUSD,20050223,00:00:00,1.3253,1.3184,1.3271,1.3206
EURUSD,20050224,00:00:00,1.3206,1.3175,1.3267,1.3191
EURUSD,20050225,00:00:00,1.3192,1.3145,1.3243,1.3239
EURUSD,20050228,00:00:00,1.3236,1.3213,1.3277,1.3213
EURUSD,20050301,00:00:00,1.3213,1.3167,1.3224,1.3181
EURUSD,20050302,00:00:00,1.3183,1.3087,1.3184,1.3134
EURUSD,20050303,00:00:00,1.3133,1.3095,1.3161,1.3106
EURUSD,20050304,00:00:00,1.3105,1.3094,1.3252,1.3239
EURUSD,20050307,00:00:00,1.3235,1.3179,1.3244,1.3213
EURUSD,20050308,00:00:00,1.3213,1.3206,1.3359,1.3349
EURUSD,20050309,00:00:00,1.3349,1.3329,1.3420,1.3387
EURUSD,20050310,00:00:00,1.3387,1.3369,1.3452,1.3420
EURUSD,20050311,00:00:00,1.3420,1.3391,1.3477,1.3449
EURUSD,20050314,00:00:00,1.3461,1.3334,1.3475,1.3363
EURUSD,20050315,00:00:00,1.3364,1.3295,1.3408,1.3307
EURUSD,20050316,00:00:00,1.3307,1.3289,1.3436,1.3415
EURUSD,20050317,00:00:00,1.3414,1.3342,1.3416,1.3377
EURUSD,20050318,00:00:00,1.3376,1.3264,1.3383,1.3312
EURUSD,20050321,00:00:00,1.3306,1.3138,1.3314,1.3164
EURUSD,20050322,00:00:00,1.3163,1.3053,1.3216,1.3083
EURUSD,20050323,00:00:00,1.3082,1.2958,1.3084,1.2986
EURUSD,20050324,00:00:00,1.2986,1.2932,1.3030,1.2939
EURUSD,20050325,00:00:00,1.2939,1.2927,1.2967,1.2955
EURUSD,20050328,00:00:00,1.2960,1.2855,1.2961,1.2893
EURUSD,20050329,00:00:00,1.2896,1.2874,1.2953,1.2923
EURUSD,20050330,00:00:00,1.2920,1.2910,1.2981,1.2913
EURUSD,20050331,00:00:00,1.2913,1.2909,1.3016,1.2961
EURUSD,20050401,00:00:00,1.2961,1.2869,1.3054,1.2905
EURUSD,20050404,00:00:00,1.2883,1.2818,1.2903,1.2851
EURUSD,20050405,00:00:00,1.2852,1.2799,1.2875,1.2851
EURUSD,20050406,00:00:00,1.2850,1.2838,1.2907,1.2871
EURUSD,20050407,00:00:00,1.2871,1.2844,1.2937,1.2849
EURUSD,20050408,00:00:00,1.2848,1.2807,1.2929,1.2925
EURUSD,20050411,00:00:00,1.2927,1.2906,1.3000,1.2971
EURUSD,20050412,00:00:00,1.2972,1.2862,1.3014,1.2916
EURUSD,20050413,00:00:00,1.2915,1.2848,1.2952,1.2917
EURUSD,20050414,00:00:00,1.2917,1.2767,1.2918,1.2798
EURUSD,20050415,00:00:00,1.2796,1.2777,1.2938,1.2917
EURUSD,20050418,00:00:00,1.2914,1.2875,1.3041,1.3025
EURUSD,20050419,00:00:00,1.3023,1.2980,1.3075,1.3054
EURUSD,20050420,00:00:00,1.3054,1.2990,1.3100,1.3085
EURUSD,20050421,00:00:00,1.3085,1.3024,1.3120,1.3046
EURUSD,20050422,00:00:00,1.3048,1.3019,1.3090,1.3061
EURUSD,20050425,00:00:00,1.3056,1.2953,1.3056,1.2987
EURUSD,20050426,00:00:00,1.2986,1.2944,1.3011,1.2989
EURUSD,20050427,00:00:00,1.2989,1.2903,1.2990,1.2921
EURUSD,20050428,00:00:00,1.2921,1.2880,1.2939,1.2899
EURUSD,20050429,00:00:00,1.2900,1.2852,1.2976,1.2866
EURUSD,20050502,00:00:00,1.2859,1.2835,1.2872,1.2849
EURUSD,20050503,00:00:00,1.2848,1.2828,1.2910,1.2871
EURUSD,20050504,00:00:00,1.2871,1.2869,1.2970,1.2952
EURUSD,20050505,00:00:00,1.2951,1.2924,1.2987,1.2955
EURUSD,20050506,00:00:00,1.2953,1.2809,1.2961,1.2821
EURUSD,20050509,00:00:00,1.2814,1.2789,1.2873,1.2860
EURUSD,20050510,00:00:00,1.2858,1.2814,1.2887,1.2875
EURUSD,20050511,00:00:00,1.2875,1.2776,1.2907,1.2803
EURUSD,20050512,00:00:00,1.2803,1.2665,1.2812,1.2675
EURUSD,20050513,00:00:00,1.2676,1.2609,1.2686,1.2621
EURUSD,20050516,00:00:00,1.2623,1.2580,1.2646,1.2630
EURUSD,20050517,00:00:00,1.2630,1.2593,1.2661,1.2607
EURUSD,20050518,00:00:00,1.2606,1.2584,1.2687,1.2674
EURUSD,20050519,00:00:00,1.2676,1.2605,1.2688,1.2636
EURUSD,20050520,00:00:00,1.2636,1.2534,1.2651,1.2558
EURUSD,20050523,00:00:00,1.2543,1.2534,1.2595,1.2565
EURUSD,20050524,00:00:00,1.2565,1.2555,1.2626,1.2574
EURUSD,20050525,00:00:00,1.2574,1.2550,1.2616,1.2600
EURUSD,20050526,00:00:00,1.2600,1.2496,1.2611,1.2509
EURUSD,20050527,00:00:00,1.2509,1.2505,1.2585,1.2577
EURUSD,20050530,00:00:00,1.2532,1.2463,1.2543,1.2472
EURUSD,20050531,00:00:00,1.2472,1.2294,1.2484,1.2305
EURUSD,20050601,00:00:00,1.2305,1.2157,1.2338,1.2203
EURUSD,20050602,00:00:00,1.2203,1.2182,1.2294,1.2273
EURUSD,20050603,00:00:00,1.2274,1.2202,1.2337,1.2221
EURUSD,20050606,00:00:00,1.2225,1.2218,1.2291,1.2258
EURUSD,20050607,00:00:00,1.2258,1.2237,1.2311,1.2281
EURUSD,20050608,00:00:00,1.2281,1.2205,1.2350,1.2233
EURUSD,20050609,00:00:00,1.2233,1.2176,1.2253,1.2226
EURUSD,20050610,00:00:00,1.2226,1.2107,1.2246,1.2118
EURUSD,20050613,00:00:00,1.2108,1.2027,1.2118,1.2111
EURUSD,20050614,00:00:00,1.2111,1.2021,1.2148,1.2027
EURUSD,20050615,00:00:00,1.2027,1.2016,1.2129,1.2122
EURUSD,20050616,00:00:00,1.2122,1.2057,1.2165,1.2102
EURUSD,20050617,00:00:00,1.2101,1.2089,1.2281,1.2278
EURUSD,20050620,00:00:00,1.2189,1.2123,1.2237,1.2153
EURUSD,20050621,00:00:00,1.2153,1.2068,1.2184,1.2173
EURUSD,20050622,00:00:00,1.2173,1.2097,1.2202,1.2128
EURUSD,20050623,00:00:00,1.2128,1.2016,1.2141,1.2028
EURUSD,20050624,00:00:00,1.2028,1.1984,1.2105,1.2100
EURUSD,20050627,00:00:00,1.2095,1.2095,1.2183,1.2169
EURUSD,20050628,00:00:00,1.2167,1.2049,1.2172,1.2064
EURUSD,20050629,00:00:00,1.2064,1.2014,1.2109,1.2067
EURUSD,20050630,00:00:00,1.2067,1.2042,1.2116,1.2092
EURUSD,20050701,00:00:00,1.2085,1.1939,1.2102,1.1946
EURUSD,20050704,00:00:00,1.1929,1.1888,1.1946,1.1895
EURUSD,20050705,00:00:00,1.1894,1.1866,1.1936,1.1915
EURUSD,20050706,00:00:00,1.1916,1.1891,1.1949,1.1931
EURUSD,20050707,00:00:00,1.1931,1.1907,1.2037,1.1949
EURUSD,20050708,00:00:00,1.1949,1.1872,1.1984,1.1956
EURUSD,20050711,00:00:00,1.1965,1.1957,1.2083,1.2073
EURUSD,20050712,00:00:00,1.2073,1.2052,1.2253,1.2236
EURUSD,20050713,00:00:00,1.2236,1.2072,1.2237,1.2079
EURUSD,20050714,00:00:00,1.2081,1.2056,1.2122,1.2081
EURUSD,20050715,00:00:00,1.2081,1.2021,1.2134,1.2039
EURUSD,20050718,00:00:00,1.2021,1.2021,1.2086,1.2048
EURUSD,20050719,00:00:00,1.2048,1.1951,1.2063,1.2028
EURUSD,20050720,00:00:00,1.2027,1.1995,1.2184,1.2147
EURUSD,20050721,00:00:00,1.2149,1.2098,1.2247,1.2161
EURUSD,20050722,00:00:00,1.2161,1.2054,1.2186,1.2059
EURUSD,20050725,00:00:00,1.2051,1.2026,1.2084,1.2066
EURUSD,20050726,00:00:00,1.2066,1.1979,1.2067,1.2022
EURUSD,20050727,00:00:00,1.2020,1.1964,1.2082,1.2060
EURUSD,20050728,00:00:00,1.2060,1.2035,1.2147,1.2125
EURUSD,20050729,00:00:00,1.2125,1.2074,1.2157,1.2122
EURUSD,20050801,00:00:00,1.2121,1.2118,1.2244,1.2172
EURUSD,20050802,00:00:00,1.2172,1.2170,1.2247,1.2193
EURUSD,20050803,00:00:00,1.2193,1.2148,1.2341,1.2330
EURUSD,20050804,00:00:00,1.2330,1.2299,1.2400,1.2386
EURUSD,20050805,00:00:00,1.2385,1.2311,1.2392,1.2349
EURUSD,20050808,00:00:00,1.2335,1.2314,1.2387,1.2345
EURUSD,20050809,00:00:00,1.2345,1.2329,1.2412,1.2375
EURUSD,20050810,00:00:00,1.2374,1.2334,1.2423,1.2386
EURUSD,20050811,00:00:00,1.2387,1.2376,1.2473,1.2466
EURUSD,20050812,00:00:00,1.2466,1.2382,1.2482,1.2436
EURUSD,20050815,00:00:00,1.2450,1.2343,1.2454,1.2365
EURUSD,20050816,00:00:00,1.2366,1.2295,1.2371,1.2352
EURUSD,20050817,00:00:00,1.2352,1.2260,1.2366,1.2273
EURUSD,20050818,00:00:00,1.2275,1.2157,1.2292,1.2173
EURUSD,20050819,00:00:00,1.2173,1.2124,1.2191,1.2161
EURUSD,20050822,00:00:00,1.2164,1.2156,1.2240,1.2222
EURUSD,20050823,00:00:00,1.2222,1.2189,1.2251,1.2228
EURUSD,20050824,00:00:00,1.2228,1.2161,1.2277,1.2269
EURUSD,20050825,00:00:00,1.2269,1.2255,1.2324,1.2295
EURUSD,20050826,00:00:00,1.2296,1.2270,1.2338,1.2282
EURUSD,20050829,00:00:00,1.2282,1.2214,1.2343,1.2221
EURUSD,20050830,00:00:00,1.2221,1.2169,1.2235,1.2215
EURUSD,20050831,00:00:00,1.2215,1.2186,1.2354,1.2338
EURUSD,20050901,00:00:00,1.2337,1.2325,1.2521,1.2491
EURUSD,20050902,00:00:00,1.2491,1.2465,1.2586,1.2542
EURUSD,20050905,00:00:00,1.2532,1.2511,1.2582,1.2540
EURUSD,20050906,00:00:00,1.2540,1.2442,1.2541,1.2464
EURUSD,20050907,00:00:00,1.2463,1.2405,1.2534,1.2409
EURUSD,20050908,00:00:00,1.2409,1.2381,1.2451,1.2394
EURUSD,20050909,00:00:00,1.2394,1.2374,1.2456,1.2411
EURUSD,20050912,00:00:00,1.2401,1.2270,1.2413,1.2275
EURUSD,20050913,00:00:00,1.2276,1.2244,1.2314,1.2267
EURUSD,20050914,00:00:00,1.2267,1.2256,1.2324,1.2281
EURUSD,20050915,00:00:00,1.2281,1.2192,1.2283,1.2220
EURUSD,20050916,00:00:00,1.2220,1.2200,1.2307,1.2231
EURUSD,20050919,00:00:00,1.2161,1.2100,1.2172,1.2134
EURUSD,20050920,00:00:00,1.2133,1.2110,1.2186,1.2117
EURUSD,20050921,00:00:00,1.2117,1.2110,1.2237,1.2222
EURUSD,20050922,00:00:00,1.2222,1.2132,1.2266,1.2146
EURUSD,20050923,00:00:00,1.2148,1.2042,1.2165,1.2045
EURUSD,20050926,00:00:00,1.2025,1.2010,1.2078,1.2067
EURUSD,20050927,00:00:00,1.2067,1.1977,1.2078,1.2014
EURUSD,20050928,00:00:00,1.2014,1.1991,1.2052,1.2042
EURUSD,20050929,00:00:00,1.2042,1.2005,1.2073,1.2033
EURUSD,20050930,00:00:00,1.2033,1.1996,1.2087,1.2018
EURUSD,20051003,00:00:00,1.2021,1.1901,1.2028,1.1916
EURUSD,20051004,00:00:00,1.1916,1.1899,1.1945,1.1917
EURUSD,20051005,00:00:00,1.1917,1.1913,1.2007,1.2006
EURUSD,20051006,00:00:00,1.2010,1.1991,1.2202,1.2181
EURUSD,20051007,00:00:00,1.2179,1.2092,1.2180,1.2122
EURUSD,20051010,00:00:00,1.2115,1.2039,1.2150,1.2065
EURUSD,20051011,00:00:00,1.2064,1.1974,1.2064,1.1987
EURUSD,20051012,00:00:00,1.1986,1.1952,1.2049,1.2025
EURUSD,20051013,00:00:00,1.2025,1.1912,1.2035,1.2023
EURUSD,20051014,00:00:00,1.2024,1.1979,1.2104,1.2085
